resort,timestamp,season,month,snowfall_inch,snow_depth_inch,temperature_f
Snowbasin,2021-02-17 22:00:00,2020-2021,February 2021,0.0,1.444,14.9
Snowbasin,2021-02-17 23:00:00,2020-2021,February 2021,0.0,1.444,13.8
Snowbasin,2021-02-18 00:00:00,2020-2021,February 2021,0.0,1.444,12.5
Snowbasin,2021-02-18 01:00:00,2020-2021,February 2021,0.0,1.444,11.8
Snowbasin,2021-02-18 02:00:00,2020-2021,February 2021,0.0,1.444,11.0
Snowbasin,2021-02-18 03:00:00,2020-2021,February 2021,0.0,1.444,10.2
Snowbasin,2021-02-18 04:00:00,2020-2021,February 2021,0.0,1.444,9.7
Snowbasin,2021-02-18 05:00:00,2020-2021,February 2021,0.0,1.444,13.4
Snowbasin,2021-02-18 06:00:00,2020-2021,February 2021,0.0,1.444,13.1
Snowbasin,2021-02-18 07:00:00,2020-2021,February 2021,0.0,1.444,11.7
Snowbasin,2021-02-18 08:00:00,2020-2021,February 2021,0.028,1.444,10.5
Snowbasin,2021-02-18 09:00:00,2020-2021,February 2021,0.028,1.444,12.6
Snowbasin,2021-02-18 10:00:00,2020-2021,February 2021,0.028,1.444,13.5
Snowbasin,2021-02-18 11:00:00,2020-2021,February 2021,0.0,1.444,16.1
Snowbasin,2021-02-18 12:00:00,2020-2021,February 2021,0.0,1.444,16.9
Snowbasin,2021-02-18 13:00:00,2020-2021,February 2021,0.0,1.444,17.4
Snowbasin,2021-02-18 14:00:00,2020-2021,February 2021,0.0,1.444,17.4
Snowbasin,2021-02-18 15:00:00,2020-2021,February 2021,0.0,1.444,16.9
Snowbasin,2021-02-18 16:00:00,2020-2021,February 2021,0.0,1.444,16.1
Snowbasin,2021-02-18 17:00:00,2020-2021,February 2021,0.0,1.444,14.2
Snowbasin,2021-02-18 18:00:00,2020-2021,February 2021,0.0,1.411,15.4
Snowbasin,2021-02-18 19:00:00,2020-2021,February 2021,0.0,1.411,10.5
Snowbasin,2021-02-18 20:00:00,2020-2021,February 2021,0.0,1.411,7.8
Snowbasin,2021-02-18 21:00:00,2020-2021,February 2021,0.0,1.411,7.9
Snowbasin,2021-02-18 22:00:00,2020-2021,February 2021,0.0,1.411,8.4
Snowbasin,2021-02-18 23:00:00,2020-2021,February 2021,0.0,1.411,8.0
Snowbasin,2021-02-19 00:00:00,2020-2021,February 2021,0.0,1.411,9.3
Snowbasin,2021-02-19 01:00:00,2020-2021,February 2021,0.0,1.411,9.8
Snowbasin,2021-02-19 02:00:00,2020-2021,February 2021,0.028,1.411,10.1
Snowbasin,2021-02-19 03:00:00,2020-2021,February 2021,0.028,1.411,10.2
Snowbasin,2021-02-19 04:00:00,2020-2021,February 2021,0.0,1.411,9.0
Snowbasin,2021-02-19 05:00:00,2020-2021,February 2021,0.028,1.411,9.7
Snowbasin,2021-02-19 06:00:00,2020-2021,February 2021,0.028,1.444,10.0
Snowbasin,2021-02-19 07:00:00,2020-2021,February 2021,0.0,1.444,9.9
Snowbasin,2021-02-19 08:00:00,2020-2021,February 2021,0.028,1.444,11.4
Snowbasin,2021-02-19 09:00:00,2020-2021,February 2021,0.028,1.444,14.7
Snowbasin,2021-02-19 10:00:00,2020-2021,February 2021,0.028,1.444,16.7
Snowbasin,2021-02-19 11:00:00,2020-2021,February 2021,0.028,1.444,19.4
Snowbasin,2021-02-19 12:00:00,2020-2021,February 2021,0.028,1.444,20.3
Snowbasin,2021-02-19 13:00:00,2020-2021,February 2021,0.0,1.444,23.5
Snowbasin,2021-02-19 14:00:00,2020-2021,February 2021,0.0,1.444,26.5
Snowbasin,2021-02-19 15:00:00,2020-2021,February 2021,0.0,1.444,27.6
Snowbasin,2021-02-19 16:00:00,2020-2021,February 2021,0.0,1.444,25.5
Snowbasin,2021-02-19 17:00:00,2020-2021,February 2021,0.0,1.444,24.4
Snowbasin,2021-02-19 18:00:00,2020-2021,February 2021,0.0,1.444,19.8
Snowbasin,2021-02-19 19:00:00,2020-2021,February 2021,0.0,1.444,18.3
Snowbasin,2021-02-19 20:00:00,2020-2021,February 2021,0.193,1.411,17.8
Snowbasin,2021-02-19 21:00:00,2020-2021,February 2021,0.11,1.444,18.2
Snowbasin,2021-02-19 22:00:00,2020-2021,February 2021,0.138,1.444,19.2
Snowbasin,2021-02-19 23:00:00,2020-2021,February 2021,0.248,1.444,15.7
Snowbasin,2021-02-20 00:00:00,2020-2021,February 2021,0.11,1.444,16.4
Snowbasin,2021-02-20 01:00:00,2020-2021,February 2021,0.138,1.476,17.3
Snowbasin,2021-02-20 02:00:00,2020-2021,February 2021,0.22,1.476,17.9
Snowbasin,2021-02-20 03:00:00,2020-2021,February 2021,0.276,1.476,18.0
Snowbasin,2021-02-20 04:00:00,2020-2021,February 2021,0.165,1.476,18.7
Snowbasin,2021-02-20 05:00:00,2020-2021,February 2021,0.11,1.476,20.1
Snowbasin,2021-02-20 06:00:00,2020-2021,February 2021,0.138,1.476,18.1
Snowbasin,2021-02-20 07:00:00,2020-2021,February 2021,0.165,1.476,16.9
Snowbasin,2021-02-20 08:00:00,2020-2021,February 2021,0.11,1.509,19.2
Snowbasin,2021-02-20 09:00:00,2020-2021,February 2021,0.11,1.509,21.6
Snowbasin,2021-02-20 10:00:00,2020-2021,February 2021,0.0,1.476,22.0
Snowbasin,2021-02-20 11:00:00,2020-2021,February 2021,0.0,1.476,23.7
Snowbasin,2021-02-20 12:00:00,2020-2021,February 2021,0.0,1.476,24.8
Snowbasin,2021-02-20 13:00:00,2020-2021,February 2021,0.0,1.476,25.0
Snowbasin,2021-02-20 14:00:00,2020-2021,February 2021,0.0,1.476,24.6
Snowbasin,2021-02-20 15:00:00,2020-2021,February 2021,0.0,1.476,24.1
Snowbasin,2021-02-20 16:00:00,2020-2021,February 2021,0.0,1.476,22.8
Snowbasin,2021-02-20 17:00:00,2020-2021,February 2021,0.0,1.476,22.6
Snowbasin,2021-02-20 18:00:00,2020-2021,February 2021,0.0,1.476,14.7
Snowbasin,2021-02-20 19:00:00,2020-2021,February 2021,0.0,1.476,21.8
Snowbasin,2021-02-20 20:00:00,2020-2021,February 2021,0.0,1.476,21.0
Snowbasin,2021-02-20 21:00:00,2020-2021,February 2021,0.0,1.476,19.5
Snowbasin,2021-02-20 22:00:00,2020-2021,February 2021,0.0,1.476,13.8
Snowbasin,2021-02-20 23:00:00,2020-2021,February 2021,0.0,1.476,15.0
Snowbasin,2021-02-21 00:00:00,2020-2021,February 2021,0.0,1.476,11.6
Snowbasin,2021-02-21 01:00:00,2020-2021,February 2021,0.0,1.476,12.7
Snowbasin,2021-02-21 02:00:00,2020-2021,February 2021,0.0,1.476,13.6
Snowbasin,2021-02-21 03:00:00,2020-2021,February 2021,0.0,1.476,13.8
Snowbasin,2021-02-21 04:00:00,2020-2021,February 2021,0.0,1.476,11.1
Snowbasin,2021-02-21 05:00:00,2020-2021,February 2021,0.0,1.476,14.9
Snowbasin,2021-02-21 06:00:00,2020-2021,February 2021,0.0,1.476,14.2
Snowbasin,2021-02-21 07:00:00,2020-2021,February 2021,0.0,1.476,12.0
Snowbasin,2021-02-21 08:00:00,2020-2021,February 2021,0.0,1.476,12.6
Snowbasin,2021-02-21 09:00:00,2020-2021,February 2021,0.0,1.476,14.8
Snowbasin,2021-02-21 10:00:00,2020-2021,February 2021,0.0,1.476,17.5
Snowbasin,2021-02-21 11:00:00,2020-2021,February 2021,0.0,1.476,19.1
Snowbasin,2021-02-21 12:00:00,2020-2021,February 2021,0.0,1.476,19.4
Snowbasin,2021-02-21 13:00:00,2020-2021,February 2021,0.0,1.476,19.6
Snowbasin,2021-02-21 14:00:00,2020-2021,February 2021,0.0,1.476,19.8
Snowbasin,2021-02-21 15:00:00,2020-2021,February 2021,0.0,1.476,19.4
Snowbasin,2021-02-21 16:00:00,2020-2021,February 2021,0.0,1.476,19.1
Snowbasin,2021-02-21 17:00:00,2020-2021,February 2021,0.0,1.476,20.6
Snowbasin,2021-02-21 18:00:00,2020-2021,February 2021,0.0,1.444,20.1
Snowbasin,2021-02-21 19:00:00,2020-2021,February 2021,0.0,1.444,19.1
Snowbasin,2021-02-21 20:00:00,2020-2021,February 2021,0.0,1.444,19.1
Snowbasin,2021-02-21 21:00:00,2020-2021,February 2021,0.0,1.444,19.3
Snowbasin,2021-02-21 22:00:00,2020-2021,February 2021,0.0,1.444,18.7
Snowbasin,2021-02-21 23:00:00,2020-2021,February 2021,0.0,1.444,18.1
Snowbasin,2021-02-22 00:00:00,2020-2021,February 2021,0.0,1.444,17.9
Snowbasin,2021-02-22 01:00:00,2020-2021,February 2021,0.0,1.444,17.9
Snowbasin,2021-02-22 02:00:00,2020-2021,February 2021,0.0,1.444,16.2
Snowbasin,2021-02-22 03:00:00,2020-2021,February 2021,0.0,1.444,13.9
Snowbasin,2021-02-22 04:00:00,2020-2021,February 2021,0.0,1.444,11.0
Snowbasin,2021-02-22 05:00:00,2020-2021,February 2021,0.0,1.444,16.5
Snowbasin,2021-02-22 06:00:00,2020-2021,February 2021,0.0,1.444,15.6
Snowbasin,2021-02-22 07:00:00,2020-2021,February 2021,0.0,1.444,13.9
Snowbasin,2021-02-22 08:00:00,2020-2021,February 2021,0.0,1.444,14.4
Snowbasin,2021-02-22 09:00:00,2020-2021,February 2021,0.0,1.444,18.8
Snowbasin,2021-02-22 10:00:00,2020-2021,February 2021,0.0,1.444,23.5
Snowbasin,2021-02-22 11:00:00,2020-2021,February 2021,0.0,1.444,25.1
Snowbasin,2021-02-22 12:00:00,2020-2021,February 2021,0.0,1.444,26.4
Snowbasin,2021-02-22 13:00:00,2020-2021,February 2021,0.0,1.444,27.9
Snowbasin,2021-02-22 14:00:00,2020-2021,February 2021,0.0,1.444,28.5
Snowbasin,2021-02-22 15:00:00,2020-2021,February 2021,0.0,1.411,28.3
Snowbasin,2021-02-22 16:00:00,2020-2021,February 2021,0.0,1.411,26.2
Snowbasin,2021-02-22 17:00:00,2020-2021,February 2021,0.0,1.411,29.2
Snowbasin,2021-02-22 18:00:00,2020-2021,February 2021,0.0,1.411,27.3
Snowbasin,2021-02-22 19:00:00,2020-2021,February 2021,0.0,1.411,26.4
Snowbasin,2021-02-22 20:00:00,2020-2021,February 2021,0.0,1.411,23.8
Snowbasin,2021-02-22 21:00:00,2020-2021,February 2021,0.0,1.411,14.8
Snowbasin,2021-02-22 22:00:00,2020-2021,February 2021,0.0,1.411,12.9
Snowbasin,2021-02-22 23:00:00,2020-2021,February 2021,0.0,1.411,12.6
Snowbasin,2021-02-23 00:00:00,2020-2021,February 2021,0.0,1.411,11.8
Snowbasin,2021-02-23 01:00:00,2020-2021,February 2021,0.0,1.411,10.9
Snowbasin,2021-02-23 02:00:00,2020-2021,February 2021,0.0,1.411,9.5
Snowbasin,2021-02-23 03:00:00,2020-2021,February 2021,0.0,1.411,9.5
Snowbasin,2021-02-23 04:00:00,2020-2021,February 2021,0.0,1.411,11.7
Snowbasin,2021-02-23 05:00:00,2020-2021,February 2021,0.0,1.411,14.7
Snowbasin,2021-02-23 06:00:00,2020-2021,February 2021,0.0,1.378,16.5
Snowbasin,2021-02-23 07:00:00,2020-2021,February 2021,0.0,1.378,22.0
Snowbasin,2021-02-23 08:00:00,2020-2021,February 2021,0.0,1.378,23.5
Snowbasin,2021-02-23 09:00:00,2020-2021,February 2021,0.0,1.378,22.6
Snowbasin,2021-02-23 10:00:00,2020-2021,February 2021,0.0,1.378,25.5
Snowbasin,2021-02-23 11:00:00,2020-2021,February 2021,0.0,1.378,26.1
Snowbasin,2021-02-23 12:00:00,2020-2021,February 2021,0.0,1.378,26.4
Snowbasin,2021-02-23 13:00:00,2020-2021,February 2021,0.0,1.378,26.1
Snowbasin,2021-02-23 14:00:00,2020-2021,February 2021,0.0,1.378,25.5
Snowbasin,2021-02-23 15:00:00,2020-2021,February 2021,0.0,1.378,25.1
Snowbasin,2021-02-23 16:00:00,2020-2021,February 2021,0.0,1.378,24.0
Snowbasin,2021-02-23 17:00:00,2020-2021,February 2021,0.0,1.378,22.8
Snowbasin,2021-02-23 18:00:00,2020-2021,February 2021,0.0,1.378,22.3
Snowbasin,2021-02-23 19:00:00,2020-2021,February 2021,0.0,1.378,20.3
Snowbasin,2021-02-23 20:00:00,2020-2021,February 2021,0.0,1.378,19.5
Snowbasin,2021-02-23 21:00:00,2020-2021,February 2021,0.0,1.378,18.6
Snowbasin,2021-02-23 22:00:00,2020-2021,February 2021,0.0,1.378,15.2
Snowbasin,2021-02-23 23:00:00,2020-2021,February 2021,0.0,1.378,13.5
Snowbasin,2021-02-24 00:00:00,2020-2021,February 2021,0.0,1.378,14.3
Snowbasin,2021-02-24 01:00:00,2020-2021,February 2021,0.0,1.378,7.9
Snowbasin,2021-02-24 02:00:00,2020-2021,February 2021,0.0,1.378,6.1
Snowbasin,2021-02-24 03:00:00,2020-2021,February 2021,0.0,1.378,4.9
Snowbasin,2021-02-24 04:00:00,2020-2021,February 2021,0.0,1.378,4.3
Snowbasin,2021-02-24 05:00:00,2020-2021,February 2021,0.0,1.378,5.1
Snowbasin,2021-02-24 06:00:00,2020-2021,February 2021,0.028,1.378,4.7
Snowbasin,2021-02-24 07:00:00,2020-2021,February 2021,0.0,1.345,5.6
Snowbasin,2021-02-24 08:00:00,2020-2021,February 2021,0.0,1.345,8.4
Snowbasin,2021-02-24 09:00:00,2020-2021,February 2021,0.055,1.345,11.1
Snowbasin,2021-02-24 10:00:00,2020-2021,February 2021,0.083,1.345,14.9
Snowbasin,2021-02-24 11:00:00,2020-2021,February 2021,0.028,1.345,18.8
Snowbasin,2021-02-24 12:00:00,2020-2021,February 2021,0.0,1.345,21.5
Snowbasin,2021-02-24 13:00:00,2020-2021,February 2021,0.028,1.345,21.6
Snowbasin,2021-02-24 14:00:00,2020-2021,February 2021,0.028,1.345,21.4
Snowbasin,2021-02-24 15:00:00,2020-2021,February 2021,0.0,1.345,20.4
Snowbasin,2021-02-24 16:00:00,2020-2021,February 2021,0.0,1.345,18.8
Snowbasin,2021-02-24 17:00:00,2020-2021,February 2021,0.0,1.345,18.6
Snowbasin,2021-02-24 18:00:00,2020-2021,February 2021,0.0,1.345,12.4
Snowbasin,2021-02-24 19:00:00,2020-2021,February 2021,0.0,1.345,9.6
Snowbasin,2021-02-24 20:00:00,2020-2021,February 2021,0.0,1.345,8.1
Snowbasin,2021-02-24 21:00:00,2020-2021,February 2021,0.0,1.345,5.7
Snowbasin,2021-02-24 22:00:00,2020-2021,February 2021,0.0,1.345,4.8
Snowbasin,2021-02-24 23:00:00,2020-2021,February 2021,0.0,1.345,2.3
Snowbasin,2021-02-25 00:00:00,2020-2021,February 2021,0.0,1.345,0.8
Snowbasin,2021-02-25 01:00:00,2020-2021,February 2021,0.0,1.345,-0.3
Snowbasin,2021-02-25 02:00:00,2020-2021,February 2021,0.0,1.345,-1.2
Snowbasin,2021-02-25 03:00:00,2020-2021,February 2021,0.0,1.345,-2.3
Snowbasin,2021-02-25 04:00:00,2020-2021,February 2021,0.0,1.345,-3.7
Snowbasin,2021-02-25 05:00:00,2020-2021,February 2021,0.0,1.345,-2.7
Snowbasin,2021-02-25 06:00:00,2020-2021,February 2021,0.0,1.345,-5.5
Snowbasin,2021-02-25 07:00:00,2020-2021,February 2021,0.0,1.345,-6.4
Snowbasin,2021-02-25 08:00:00,2020-2021,February 2021,0.0,1.345,-3.5
Snowbasin,2021-02-25 09:00:00,2020-2021,February 2021,0.0,1.345,3.8
Snowbasin,2021-02-25 10:00:00,2020-2021,February 2021,0.0,1.345,9.7
Snowbasin,2021-02-25 11:00:00,2020-2021,February 2021,0.0,1.345,16.5
Snowbasin,2021-02-25 12:00:00,2020-2021,February 2021,0.0,1.345,18.2
Snowbasin,2021-02-25 13:00:00,2020-2021,February 2021,0.0,1.345,19.2
Snowbasin,2021-02-25 14:00:00,2020-2021,February 2021,0.0,1.345,19.3
Snowbasin,2021-02-25 15:00:00,2020-2021,February 2021,0.0,1.345,18.3
Snowbasin,2021-02-25 16:00:00,2020-2021,February 2021,0.0,1.345,16.5
Snowbasin,2021-02-25 17:00:00,2020-2021,February 2021,0.0,1.345,17.4
Snowbasin,2021-02-25 18:00:00,2020-2021,February 2021,0.0,1.345,17.0
Snowbasin,2021-02-25 19:00:00,2020-2021,February 2021,0.0,1.345,13.1
Snowbasin,2021-02-25 20:00:00,2020-2021,February 2021,0.0,1.345,8.4
Snowbasin,2021-02-25 21:00:00,2020-2021,February 2021,0.0,1.345,9.3
Snowbasin,2021-02-25 22:00:00,2020-2021,February 2021,0.0,1.345,6.0
Snowbasin,2021-02-25 23:00:00,2020-2021,February 2021,0.0,1.345,6.8
Snowbasin,2021-02-26 00:00:00,2020-2021,February 2021,0.0,1.345,4.5
Snowbasin,2021-02-26 01:00:00,2020-2021,February 2021,0.0,1.345,4.2
Snowbasin,2021-02-26 02:00:00,2020-2021,February 2021,0.028,1.345,7.3
Snowbasin,2021-02-26 03:00:00,2020-2021,February 2021,0.083,1.345,9.9
Snowbasin,2021-02-26 04:00:00,2020-2021,February 2021,0.138,1.345,10.0
Snowbasin,2021-02-26 05:00:00,2020-2021,February 2021,0.083,1.345,12.5
Snowbasin,2021-02-26 06:00:00,2020-2021,February 2021,0.028,1.345,8.4
Snowbasin,2021-02-26 07:00:00,2020-2021,February 2021,0.028,1.345,9.3
Snowbasin,2021-02-26 08:00:00,2020-2021,February 2021,0.0,1.345,9.4
Snowbasin,2021-02-26 09:00:00,2020-2021,February 2021,0.0,1.345,12.0
Snowbasin,2021-02-26 10:00:00,2020-2021,February 2021,0.0,1.345,17.4
Snowbasin,2021-02-26 11:00:00,2020-2021,February 2021,0.0,1.345,19.6
Snowbasin,2021-02-26 12:00:00,2020-2021,February 2021,0.0,1.345,20.9
Snowbasin,2021-02-26 13:00:00,2020-2021,February 2021,0.0,1.345,21.9
Snowbasin,2021-02-26 14:00:00,2020-2021,February 2021,0.0,1.345,23.2
Snowbasin,2021-02-26 15:00:00,2020-2021,February 2021,0.0,1.345,23.2
Snowbasin,2021-02-26 16:00:00,2020-2021,February 2021,0.028,1.345,21.3
Snowbasin,2021-02-26 17:00:00,2020-2021,February 2021,0.055,1.345,20.1
Snowbasin,2021-02-26 18:00:00,2020-2021,February 2021,0.028,1.345,16.8
Snowbasin,2021-02-26 19:00:00,2020-2021,February 2021,0.0,1.345,18.2
Snowbasin,2021-02-26 20:00:00,2020-2021,February 2021,0.028,1.345,17.5
Snowbasin,2021-02-26 21:00:00,2020-2021,February 2021,0.193,1.345,16.5
Snowbasin,2021-02-26 22:00:00,2020-2021,February 2021,0.248,1.345,15.8
Snowbasin,2021-02-26 23:00:00,2020-2021,February 2021,0.11,1.345,13.7
Snowbasin,2021-02-27 00:00:00,2020-2021,February 2021,0.083,1.345,11.8
Snowbasin,2021-02-27 01:00:00,2020-2021,February 2021,0.083,1.345,8.9
Snowbasin,2021-02-27 02:00:00,2020-2021,February 2021,0.055,1.378,7.2
Snowbasin,2021-02-27 03:00:00,2020-2021,February 2021,0.028,1.378,5.7
Snowbasin,2021-02-27 04:00:00,2020-2021,February 2021,0.028,1.378,5.9
Snowbasin,2021-02-27 05:00:00,2020-2021,February 2021,0.028,1.378,7.9
Snowbasin,2021-02-27 06:00:00,2020-2021,February 2021,0.055,1.378,6.2
Snowbasin,2021-02-27 07:00:00,2020-2021,February 2021,0.028,1.378,8.5
Snowbasin,2021-02-27 08:00:00,2020-2021,February 2021,0.055,1.378,7.6
Snowbasin,2021-02-27 09:00:00,2020-2021,February 2021,0.028,1.378,10.5
Snowbasin,2021-02-27 10:00:00,2020-2021,February 2021,0.055,1.378,13.1
Snowbasin,2021-02-27 11:00:00,2020-2021,February 2021,0.028,1.378,15.0
Snowbasin,2021-02-27 12:00:00,2020-2021,February 2021,0.028,1.378,15.5
Snowbasin,2021-02-27 13:00:00,2020-2021,February 2021,0.028,1.378,16.1
Snowbasin,2021-02-27 14:00:00,2020-2021,February 2021,0.028,1.378,16.5
Snowbasin,2021-02-27 15:00:00,2020-2021,February 2021,0.028,1.378,16.4
Snowbasin,2021-02-27 16:00:00,2020-2021,February 2021,0.055,1.378,14.8
Snowbasin,2021-02-27 17:00:00,2020-2021,February 2021,0.028,1.378,15.8
Snowbasin,2021-02-27 18:00:00,2020-2021,February 2021,0.083,1.378,10.9
Snowbasin,2021-02-27 19:00:00,2020-2021,February 2021,0.055,1.378,13.4
Snowbasin,2021-02-27 20:00:00,2020-2021,February 2021,0.028,1.378,12.3
Snowbasin,2021-02-27 21:00:00,2020-2021,February 2021,0.0,1.378,11.5
Snowbasin,2021-02-27 22:00:00,2020-2021,February 2021,0.0,1.378,10.2
Snowbasin,2021-02-27 23:00:00,2020-2021,February 2021,0.0,1.378,8.2
Snowbasin,2021-02-28 00:00:00,2020-2021,February 2021,0.0,1.378,6.8
Snowbasin,2021-02-28 01:00:00,2020-2021,February 2021,0.0,1.378,5.5
Snowbasin,2021-02-28 02:00:00,2020-2021,February 2021,0.0,1.378,2.8
Snowbasin,2021-02-28 03:00:00,2020-2021,February 2021,0.0,1.378,3.6
Snowbasin,2021-02-28 04:00:00,2020-2021,February 2021,0.0,1.378,4.0
Snowbasin,2021-02-28 05:00:00,2020-2021,February 2021,0.0,1.378,2.0
Snowbasin,2021-02-28 06:00:00,2020-2021,February 2021,0.0,1.378,1.6
Snowbasin,2021-02-28 07:00:00,2020-2021,February 2021,0.0,1.378,1.5
Snowbasin,2021-02-28 08:00:00,2020-2021,February 2021,0.0,1.378,3.4
Snowbasin,2021-02-28 09:00:00,2020-2021,February 2021,0.0,1.378,10.8
Snowbasin,2021-02-28 10:00:00,2020-2021,February 2021,0.0,1.378,13.2
Snowbasin,2021-02-28 11:00:00,2020-2021,February 2021,0.0,1.378,15.0
Snowbasin,2021-02-28 12:00:00,2020-2021,February 2021,0.0,1.378,16.5
Snowbasin,2021-02-28 13:00:00,2020-2021,February 2021,0.0,1.378,17.1
Snowbasin,2021-02-28 14:00:00,2020-2021,February 2021,0.0,1.378,17.3
Snowbasin,2021-02-28 15:00:00,2020-2021,February 2021,0.0,1.378,17.3
Snowbasin,2021-02-28 16:00:00,2020-2021,February 2021,0.0,1.378,16.0
Snowbasin,2021-02-28 17:00:00,2020-2021,February 2021,0.0,1.378,16.1
Snowbasin,2021-02-28 18:00:00,2020-2021,February 2021,0.0,1.378,16.2
Snowbasin,2021-02-28 19:00:00,2020-2021,February 2021,0.0,1.378,14.7
Snowbasin,2021-02-28 20:00:00,2020-2021,February 2021,0.0,1.378,13.2
Snowbasin,2021-02-28 21:00:00,2020-2021,February 2021,0.0,1.378,5.7
Snowbasin,2021-02-28 22:00:00,2020-2021,February 2021,0.0,1.378,3.1
Snowbasin,2021-02-28 23:00:00,2020-2021,February 2021,0.0,1.378,2.6
Snowbasin,2021-03-01 00:00:00,2020-2021,February 2021,0.0,1.378,2.2
Snowbasin,2021-03-01 01:00:00,2020-2021,February 2021,0.0,1.378,1.6
Snowbasin,2021-03-01 02:00:00,2020-2021,February 2021,0.0,1.378,1.0
Snowbasin,2021-03-01 03:00:00,2020-2021,February 2021,0.0,1.378,0.3
Snowbasin,2021-03-01 04:00:00,2020-2021,February 2021,0.0,1.378,-0.4
Snowbasin,2021-03-01 05:00:00,2020-2021,February 2021,0.0,1.378,-0.1
Snowbasin,2021-03-01 06:00:00,2020-2021,February 2021,0.0,1.378,-0.9
Snowbasin,2021-03-01 07:00:00,2020-2021,February 2021,0.0,1.378,-1.1
Snowbasin,2021-03-01 08:00:00,2020-2021,February 2021,0.0,1.378,0.9
Snowbasin,2021-03-01 09:00:00,2020-2021,February 2021,0.0,1.378,7.6
Snowbasin,2021-03-01 10:00:00,2020-2021,February 2021,0.0,1.378,14.6
Snowbasin,2021-03-01 11:00:00,2020-2021,February 2021,0.0,1.378,19.2
Snowbasin,2021-03-01 12:00:00,2020-2021,February 2021,0.0,1.378,22.6
Snowbasin,2021-03-01 13:00:00,2020-2021,February 2021,0.0,1.378,25.0
Snowbasin,2021-03-01 14:00:00,2020-2021,February 2021,0.0,1.378,25.8
Snowbasin,2021-03-01 15:00:00,2020-2021,February 2021,0.0,1.378,24.6
Snowbasin,2021-03-01 16:00:00,2020-2021,February 2021,0.0,1.345,28.3
Snowbasin,2021-03-01 17:00:00,2020-2021,February 2021,0.0,1.345,28.9
Snowbasin,2021-03-01 18:00:00,2020-2021,February 2021,0.0,1.345,22.2
Snowbasin,2021-03-01 19:00:00,2020-2021,February 2021,0.0,1.345,12.2
Snowbasin,2021-03-01 20:00:00,2020-2021,February 2021,0.0,1.345,11.3
Snowbasin,2021-03-01 21:00:00,2020-2021,February 2021,0.0,1.345,10.3
Snowbasin,2021-03-01 22:00:00,2020-2021,February 2021,0.0,1.345,9.4
Snowbasin,2021-03-01 23:00:00,2020-2021,February 2021,0.0,1.345,8.6
Snowbasin,2021-03-01 00:00:00,2020-2021,March 2021,0.0,1.378,2.2
Snowbasin,2021-03-01 01:00:00,2020-2021,March 2021,0.0,1.378,1.6
Snowbasin,2021-03-01 02:00:00,2020-2021,March 2021,0.0,1.378,1.0
Snowbasin,2021-03-01 03:00:00,2020-2021,March 2021,0.0,1.378,0.3
Snowbasin,2021-03-01 04:00:00,2020-2021,March 2021,0.0,1.378,-0.4
Snowbasin,2021-03-01 05:00:00,2020-2021,March 2021,0.0,1.378,-0.1
Snowbasin,2021-03-01 06:00:00,2020-2021,March 2021,0.0,1.378,-0.9
Snowbasin,2021-03-01 07:00:00,2020-2021,March 2021,0.0,1.378,-1.1
Snowbasin,2021-03-01 08:00:00,2020-2021,March 2021,0.0,1.378,0.9
Snowbasin,2021-03-01 09:00:00,2020-2021,March 2021,0.0,1.378,7.6
Snowbasin,2021-03-01 10:00:00,2020-2021,March 2021,0.0,1.378,14.6
Snowbasin,2021-03-01 11:00:00,2020-2021,March 2021,0.0,1.378,19.2
Snowbasin,2021-03-01 12:00:00,2020-2021,March 2021,0.0,1.378,22.6
Snowbasin,2021-03-01 13:00:00,2020-2021,March 2021,0.0,1.378,25.0
Snowbasin,2021-03-01 14:00:00,2020-2021,March 2021,0.0,1.378,25.8
Snowbasin,2021-03-01 15:00:00,2020-2021,March 2021,0.0,1.378,24.6
Snowbasin,2021-03-01 16:00:00,2020-2021,March 2021,0.0,1.345,28.3
Snowbasin,2021-03-01 17:00:00,2020-2021,March 2021,0.0,1.345,28.9
Snowbasin,2021-03-01 18:00:00,2020-2021,March 2021,0.0,1.345,22.2
Snowbasin,2021-03-01 19:00:00,2020-2021,March 2021,0.0,1.345,12.2
Snowbasin,2021-03-01 20:00:00,2020-2021,March 2021,0.0,1.345,11.3
Snowbasin,2021-03-01 21:00:00,2020-2021,March 2021,0.0,1.345,10.3
Snowbasin,2021-03-01 22:00:00,2020-2021,March 2021,0.0,1.345,9.4
Snowbasin,2021-03-01 23:00:00,2020-2021,March 2021,0.0,1.345,8.6
Snowbasin,2021-03-02 00:00:00,2020-2021,March 2021,0.0,1.345,7.9
Snowbasin,2021-03-02 01:00:00,2020-2021,March 2021,0.0,1.345,7.4
Snowbasin,2021-03-02 02:00:00,2020-2021,March 2021,0.0,1.345,6.8
Snowbasin,2021-03-02 03:00:00,2020-2021,March 2021,0.0,1.345,6.3
Snowbasin,2021-03-02 04:00:00,2020-2021,March 2021,0.0,1.345,5.7
Snowbasin,2021-03-02 05:00:00,2020-2021,March 2021,0.0,1.345,4.6
Snowbasin,2021-03-02 06:00:00,2020-2021,March 2021,0.0,1.345,4.3
Snowbasin,2021-03-02 07:00:00,2020-2021,March 2021,0.0,1.345,3.9
Snowbasin,2021-03-02 08:00:00,2020-2021,March 2021,0.0,1.345,6.1
Snowbasin,2021-03-02 09:00:00,2020-2021,March 2021,0.0,1.345,13.8
